Anonymised Name,Data Centre Type (Derived),Cleansed Voltage Level,Datetime (Local),Overall Data Centre Half Hourly Utilisation
Data Centre #43,Co-located,High Voltage Import,2024-01-30T11:30:00+00:00,24.68
Data Centre #42,Co-located,High Voltage Import,2024-01-30T11:30:00+00:00,18.86
Data Centre #7,Co-located,Extra-High Voltage Import,2024-01-30T11:30:00+00:00,35.22
Data Centre #17,Co-located,High Voltage Import,2024-01-30T11:30:00+00:00,21.2
Data Centre #75,Co-located,Low Voltage Import,2024-01-30T11:30:00+00:00,40.87
Data Centre #77,Enterprise,Low Voltage Import,2024-01-30T11:30:00+00:00,17.119999999999997
Data Centre #60,Co-located,High Voltage Import,2024-01-30T11:30:00+00:00,30.070000000000004
Data Centre #48,Co-located,High Voltage Import,2024-01-30T11:30:00+00:00,12.559999999999999
Data Centre #79,Co-located,Low Voltage Import,2024-01-30T11:30:00+00:00,9.26
Data Centre #8,Enterprise,Extra-High Voltage Import,2024-01-30T11:30:00+00:00,0.16999999999999998
Data Centre #4,Co-located,High Voltage Import,2024-01-30T11:30:00+00:00,14.34
Data Centre #13,Enterprise,High Voltage Import,2024-01-30T11:30:00+00:00,20.45
Data Centre #66,Co-located,High Voltage Import,2024-01-30T11:30:00+00:00,26.44
Data Centre #70,Co-located,Low Voltage Import,2024-01-30T11:30:00+00:00,25.5
Data Centre #45,Co-located,High Voltage Import,2024-01-30T11:30:00+00:00,30.78
Data Centre #56,Co-located,High Voltage Import,2024-01-30T11:30:00+00:00,35.24
Data Centre #65,Co-located,Low Voltage Import,2024-01-30T11:30:00+00:00,2.64
Data Centre #15,Co-located,High Voltage Import,2024-01-30T11:30:00+00:00,0.0
Data Centre #69,Co-located,High Voltage Import,2024-01-30T11:30:00+00:00,69.62
Data Centre #11,Co-located,High Voltage Import,2024-01-30T11:30:00+00:00,30.159999999999997
Data Centre #29,Co-located,High Voltage Import,2024-01-30T11:30:00+00:00,8.63
Data Centre #81,Co-located,Low Voltage Import,2024-01-30T11:30:00+00:00,40.43
Data Centre #80,Co-located,Low Voltage Import,2024-01-30T11:30:00+00:00,16.75
Data Centre #48,Co-located,High Voltage Import,2024-01-30T11:30:00+00:00,4.4799999999999995
Data Centre #14,Enterprise,High Voltage Import,2024-01-30T11:30:00+00:00,35.55
Data Centre #15,Co-located,High Voltage Import,2024-01-30T11:30:00+00:00,30.95
Data Centre #6,Co-located,Extra-High Voltage Import,2024-01-30T11:30:00+00:00,5.83
Data Centre #29,Co-located,High Voltage Import,2024-01-30T11:30:00+00:00,20.49
Data Centre #23,Co-located,High Voltage Import,2024-01-30T11:30:00+00:00,23.71
Data Centre #49,Enterprise,High Voltage Import,2024-01-30T11:30:00+00:00,62.89
Data Centre #11,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,30.070000000000004
Data Centre #60,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,30.23
Data Centre #17,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,21.16
Data Centre #80,Co-located,Low Voltage Import,2024-01-30T12:00:00+00:00,17.130000000000003
Data Centre #48,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,4.55
Data Centre #53,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,38.45
Data Centre #45,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,31.06
Data Centre #18,Co-located,Extra-High Voltage Import,2024-01-30T12:00:00+00:00,28.95
Data Centre #64,Enterprise,Low Voltage Import,2024-01-30T12:00:00+00:00,13.74
Data Centre #54,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,0.13999999999999999
Data Centre #61,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,6.15
Data Centre #76,Co-located,Low Voltage Import,2024-01-30T12:00:00+00:00,20.47
Data Centre #49,Enterprise,High Voltage Import,2024-01-30T12:00:00+00:00,64.29
Data Centre #84,Co-located,Low Voltage Import,2024-01-30T12:00:00+00:00,11.0
Data Centre #9,Co-located,Extra-High Voltage Import,2024-01-30T12:00:00+00:00,0.0
Data Centre #73,Co-located,Low Voltage Import,2024-01-30T12:00:00+00:00,4.1000000000000005
Data Centre #50,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,18.37
Data Centre #75,Co-located,Low Voltage Import,2024-01-30T12:00:00+00:00,40.129999999999995
Data Centre #19,Enterprise,Extra-High Voltage Import,2024-01-30T12:00:00+00:00,22.03
Data Centre #78,Co-located,Low Voltage Import,2024-01-30T12:00:00+00:00,7.779999999999999
Data Centre #68,Co-located,Low Voltage Import,2024-01-30T12:00:00+00:00,31.04
Data Centre #4,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,4.14
Data Centre #56,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,34.67
Data Centre #27,Enterprise,High Voltage Import,2024-01-30T12:00:00+00:00,43.95
Data Centre #15,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,0.0
Data Centre #10,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,11.17
Data Centre #13,Enterprise,High Voltage Import,2024-01-30T12:00:00+00:00,20.5
Data Centre #37,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,0.0
Data Centre #44,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,28.92
Data Centre #69,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,69.88
Data Centre #10,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,0.47000000000000003
Data Centre #3,Co-located,Extra-High Voltage Import,2024-01-30T12:00:00+00:00,26.51
Data Centre #40,Co-located,High Voltage Import,2024-01-30T12:00:00+00:00,0.0
Data Centre #51,Co-located,High Voltage Import,2024-01-30T12:30:00+00:00,1.8599999999999999
Data Centre #55,Co-located,High Voltage Import,2024-01-30T12:30:00+00:00,33.23
Data Centre #12,Co-located,High Voltage Import,2024-01-30T12:30:00+00:00,55.279999999999994
Data Centre #76,Co-located,Low Voltage Import,2024-01-30T12:30:00+00:00,20.47
Data Centre #9,Co-located,Extra-High Voltage Import,2024-01-30T12:30:00+00:00,0.0
Data Centre #53,Co-located,High Voltage Import,2024-01-30T12:30:00+00:00,38.629999999999995
Data Centre #34,Co-located,High Voltage Import,2024-01-30T12:30:00+00:00,21.759999999999998
Data Centre #72,Co-located,Low Voltage Import,2024-01-30T12:30:00+00:00,57.75
Data Centre #65,Co-located,Low Voltage Import,2024-01-30T12:30:00+00:00,2.68
Data Centre #77,Enterprise,Low Voltage Import,2024-01-30T12:30:00+00:00,18.16
Data Centre #14,Enterprise,High Voltage Import,2024-01-30T12:30:00+00:00,35.510000000000005
Data Centre #75,Co-located,Low Voltage Import,2024-01-30T12:30:00+00:00,40.27
Data Centre #47,Co-located,High Voltage Import,2024-01-30T12:30:00+00:00,13.07
Data Centre #3,Co-located,Extra-High Voltage Import,2024-01-30T12:30:00+00:00,26.41
Data Centre #48,Co-located,High Voltage Import,2024-01-30T12:30:00+00:00,5.19
Data Centre #4,Co-located,High Voltage Import,2024-01-30T12:30:00+00:00,4.130000000000001
Data Centre #19,Enterprise,Extra-High Voltage Import,2024-01-30T12:30:00+00:00,21.95
Data Centre #6,Co-located,Extra-High Voltage Import,2024-01-30T12:30:00+00:00,5.75
Data Centre #56,Co-located,High Voltage Import,2024-01-30T12:30:00+00:00,35.14
Data Centre #38,Co-located,High Voltage Import,2024-01-30T12:30:00+00:00,0.0
Data Centre #5,Co-located,High Voltage Import,2024-01-30T12:30:00+00:00,19.86
Data Centre #15,Co-located,High Voltage Import,2024-01-30T12:30:00+00:00,30.819999999999997
Data Centre #31,Enterprise,High Voltage Import,2024-01-30T12:30:00+00:00,3.34
Data Centre #10,Co-located,High Voltage Import,2024-01-30T12:30:00+00:00,0.48
Data Centre #18,Co-located,Extra-High Voltage Import,2024-01-30T12:30:00+00:00,28.93
Data Centre #8,Enterprise,Extra-High Voltage Import,2024-01-30T12:30:00+00:00,0.16999999999999998
Data Centre #73,Co-located,Low Voltage Import,2024-01-30T12:30:00+00:00,4.2299999999999995
Data Centre #73,Co-located,Low Voltage Import,2024-01-30T13:00:00+00:00,4.3
Data Centre #62,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,31.46
Data Centre #66,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,26.040000000000003
Data Centre #7,Co-located,Extra-High Voltage Import,2024-01-30T13:00:00+00:00,35.32
Data Centre #46,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,13.41
Data Centre #8,Enterprise,Extra-High Voltage Import,2024-01-30T13:00:00+00:00,0.18
Data Centre #17,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,14.16
Data Centre #17,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,21.16
Data Centre #19,Enterprise,Extra-High Voltage Import,2024-01-30T13:00:00+00:00,22.02
Data Centre #52,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,2.15
Data Centre #29,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,8.690000000000001
Data Centre #75,Co-located,Low Voltage Import,2024-01-30T13:00:00+00:00,40.6
Data Centre #2,Co-located,Extra-High Voltage Import,2024-01-30T13:00:00+00:00,4.41
Data Centre #63,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,7.249999999999999
Data Centre #59,Enterprise,High Voltage Import,2024-01-30T13:00:00+00:00,46.31
Data Centre #20,Enterprise,High Voltage Import,2024-01-30T13:00:00+00:00,18.95
Data Centre #31,Enterprise,High Voltage Import,2024-01-30T13:00:00+00:00,3.35
Data Centre #26,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,40.88
Data Centre #49,Enterprise,High Voltage Import,2024-01-30T13:00:00+00:00,63.74999999999999
Data Centre #47,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,13.13
Data Centre #60,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,30.240000000000002
Data Centre #71,Co-located,Low Voltage Import,2024-01-30T13:00:00+00:00,30.709999999999997
Data Centre #9,Co-located,Extra-High Voltage Import,2024-01-30T13:00:00+00:00,0.0
Data Centre #15,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,0.0
Data Centre #4,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,14.67
Data Centre #53,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,38.67
Data Centre #41,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,0.0
Data Centre #5,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,19.89
Data Centre #78,Co-located,Low Voltage Import,2024-01-30T13:00:00+00:00,7.779999999999999
Data Centre #10,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,0.48
Data Centre #74,Enterprise,Low Voltage Import,2024-01-30T13:00:00+00:00,4.2700000000000005
Data Centre #58,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,12.94
Data Centre #28,Co-located,High Voltage Import,2024-01-30T13:00:00+00:00,7.249999999999999
Data Centre #28,Co-located,High Voltage Import,2024-01-30T13:30:00+00:00,7.2700000000000005
Data Centre #60,Co-located,High Voltage Import,2024-01-30T13:30:00+00:00,30.049999999999997
Data Centre #3,Co-located,Extra-High Voltage Import,2024-01-30T13:30:00+00:00,26.36
Data Centre #51,Co-located,High Voltage Import,2024-01-30T13:30:00+00:00,1.83
Data Centre #32,Co-located,High Voltage Import,2024-01-30T13:30:00+00:00,57.940000000000005
Data Centre #81,Co-located,Low Voltage Import,2024-01-30T13:30:00+00:00,39.290000000000006
Data Centre #29,Co-located,High Voltage Import,2024-01-30T13:30:00+00:00,8.799999999999999
Data Centre #78,Co-located,Low Voltage Import,2024-01-30T13:30:00+00:00,7.89
Data Centre #77,Enterprise,Low Voltage Import,2024-01-30T13:30:00+00:00,16.72
Data Centre #48,Co-located,High Voltage Import,2024-01-30T13:30:00+00:00,12.47
Data Centre #84,Co-located,Low Voltage Import,2024-01-30T13:30:00+00:00,10.0
Data Centre #1,Enterprise,Extra-High Voltage Import,2024-01-30T13:30:00+00:00,1.97
Data Centre #15,Co-located,High Voltage Import,2024-01-30T13:30:00+00:00,30.869999999999997
Data Centre #47,Co-located,High Voltage Import,2024-01-30T13:30:00+00:00,13.13
Data Centre #52,Co-located,High Voltage Import,2024-01-30T13:30:00+00:00,2.15
Data Centre #62,Co-located,High Voltage Import,2024-01-30T13:30:00+00:00,31.11
Data Centre #11,Co-located,High Voltage Import,2024-01-30T13:30:00+00:00,0.47000000000000003
Data Centre #56,Co-located,High Voltage Import,2024-01-30T13:30:00+00:00,33.62
Data Centre #13,Enterprise,High Voltage Import,2024-01-30T13:30:00+00:00,20.349999999999998
Data Centre #57,Co-located,High Voltage Import,2024-01-30T13:30:00+00:00,66.03
Data Centre #24,Co-located,High Voltage Import,2024-01-30T13:30:00+00:00,19.03
Data Centre #6,Co-located,Extra-High Voltage Import,2024-01-30T13:30:00+00:00,5.81
Data Centre #41,Co-located,High Voltage Import,2024-01-30T13:30:00+00:00,0.0
Data Centre #74,Enterprise,Low Voltage Import,2024-01-30T13:30:00+00:00,4.33
Data Centre #64,Enterprise,Low Voltage Import,2024-01-30T13:30:00+00:00,13.76
Data Centre #13,Enterprise,High Voltage Import,2024-01-30T13:30:00+00:00,21.25
Data Centre #73,Co-located,Low Voltage Import,2024-01-30T13:30:00+00:00,4.08
Data Centre #79,Co-located,Low Voltage Import,2024-01-30T13:30:00+00:00,8.57
Data Centre #12,Co-located,High Voltage Import,2024-01-30T13:30:00+00:00,55.279999999999994
Data Centre #76,Co-located,Low Voltage Import,2024-01-30T13:30:00+00:00,20.53
Data Centre #34,Co-located,High Voltage Import,2024-01-30T13:30:00+00:00,21.52
Data Centre #18,Co-located,Extra-High Voltage Import,2024-01-30T13:30:00+00:00,29.03
Data Centre #36,Enterprise,High Voltage Import,2024-01-30T14:00:00+00:00,25.77
Data Centre #72,Co-located,Low Voltage Import,2024-01-30T14:00:00+00:00,57.230000000000004
Data Centre #33,Co-located,High Voltage Import,2024-01-30T14:00:00+00:00,25.44
Data Centre #39,Co-located,High Voltage Import,2024-01-30T14:00:00+00:00,0.0
Data Centre #81,Co-located,Low Voltage Import,2024-01-30T14:00:00+00:00,39.86
Data Centre #46,Co-located,High Voltage Import,2024-01-30T14:00:00+00:00,13.420000000000002
Data Centre #65,Co-located,Low Voltage Import,2024-01-30T14:00:00+00:00,2.44
Data Centre #55,Co-located,High Voltage Import,2024-01-30T14:00:00+00:00,33.79
Data Centre #47,Co-located,High Voltage Import,2024-01-30T14:00:00+00:00,13.13
Data Centre #3,Co-located,Extra-High Voltage Import,2024-01-30T14:00:00+00:00,26.55
Data Centre #52,Co-located,High Voltage Import,2024-01-30T14:00:00+00:00,2.19
Data Centre #11,Co-located,High Voltage Import,2024-01-30T14:00:00+00:00,0.51
Data Centre #4,Co-located,High Voltage Import,2024-01-30T14:00:00+00:00,4.12
Data Centre #49,Enterprise,High Voltage Import,2024-01-30T14:00:00+00:00,63.92
Data Centre #27,Enterprise,High Voltage Import,2024-01-30T14:00:00+00:00,43.75
Data Centre #78,Co-located,Low Voltage Import,2024-01-30T14:00:00+00:00,7.89
Data Centre #22,Co-located,High Voltage Import,2024-01-30T14:00:00+00:00,36.480000000000004
Data Centre #2,Co-located,Extra-High Voltage Import,2024-01-30T14:00:00+00:00,4.38
Data Centre #62,Co-located,High Voltage Import,2024-01-30T14:00:00+00:00,31.34
Data Centre #48,Co-located,High Voltage Import,2024-01-30T14:00:00+00:00,4.87
Data Centre #21,Co-located,High Voltage Import,2024-01-30T14:00:00+00:00,16.37
Data Centre #29,Co-located,High Voltage Import,2024-01-30T14:00:00+00:00,20.51
Data Centre #50,Co-located,High Voltage Import,2024-01-30T14:00:00+00:00,18.57
Data Centre #34,Co-located,High Voltage Import,2024-01-30T14:00:00+00:00,21.560000000000002
Data Centre #28,Co-located,High Voltage Import,2024-01-30T14:00:00+00:00,7.33
Data Centre #84,Co-located,Low Voltage Import,2024-01-30T14:00:00+00:00,10.4
Data Centre #43,Co-located,High Voltage Import,2024-01-30T14:30:00+00:00,24.81
Data Centre #12,Co-located,High Voltage Import,2024-01-30T14:30:00+00:00,55.45
Data Centre #1,Enterprise,Extra-High Voltage Import,2024-01-30T14:30:00+00:00,2.11
Data Centre #63,Co-located,High Voltage Import,2024-01-30T14:30:00+00:00,7.08
Data Centre #48,Co-located,High Voltage Import,2024-01-30T14:30:00+00:00,12.44
Data Centre #9,Co-located,Extra-High Voltage Import,2024-01-30T14:30:00+00:00,0.0
Data Centre #13,Enterprise,High Voltage Import,2024-01-30T14:30:00+00:00,14.649999999999999
Data Centre #11,Co-located,High Voltage Import,2024-01-30T14:30:00+00:00,30.130000000000003
Data Centre #17,Co-located,High Voltage Import,2024-01-30T14:30:00+00:00,14.280000000000001
Data Centre #39,Co-located,High Voltage Import,2024-01-30T14:30:00+00:00,0.0
Data Centre #78,Co-located,Low Voltage Import,2024-01-30T14:30:00+00:00,7.5600000000000005
Data Centre #47,Co-located,High Voltage Import,2024-01-30T14:30:00+00:00,13.19
Data Centre #6,Co-located,Extra-High Voltage Import,2024-01-30T14:30:00+00:00,5.81
Data Centre #71,Co-located,Low Voltage Import,2024-01-30T14:30:00+00:00,30.4
Data Centre #75,Co-located,Low Voltage Import,2024-01-30T14:30:00+00:00,41.07
Data Centre #64,Enterprise,Low Voltage Import,2024-01-30T14:30:00+00:00,13.819999999999999
Data Centre #58,Co-located,High Voltage Import,2024-01-30T14:30:00+00:00,12.75
Data Centre #28,Co-located,High Voltage Import,2024-01-30T14:30:00+00:00,7.19
Data Centre #40,Co-located,High Voltage Import,2024-01-30T14:30:00+00:00,0.0
Data Centre #33,Co-located,High Voltage Import,2024-01-30T14:30:00+00:00,24.81
Data Centre #14,Enterprise,High Voltage Import,2024-01-30T14:30:00+00:00,36.3
Data Centre #84,Co-located,Low Voltage Import,2024-01-30T14:30:00+00:00,9.8
Data Centre #3,Co-located,Extra-High Voltage Import,2024-01-30T14:30:00+00:00,26.44
Data Centre #38,Co-located,High Voltage Import,2024-01-30T14:30:00+00:00,0.0
Data Centre #26,Co-located,High Voltage Import,2024-01-30T14:30:00+00:00,40.050000000000004
Data Centre #59,Enterprise,High Voltage Import,2024-01-30T14:30:00+00:00,45.97
Data Centre #78,Co-located,Low Voltage Import,2024-01-30T15:00:00+00:00,8.110000000000001
Data Centre #64,Enterprise,Low Voltage Import,2024-01-30T15:00:00+00:00,13.84
Data Centre #61,Co-located,High Voltage Import,2024-01-30T15:00:00+00:00,6.15
Data Centre #35,Enterprise,High Voltage Import,2024-01-30T15:00:00+00:00,2.83
Data Centre #22,Co-located,High Voltage Import,2024-01-30T15:00:00+00:00,36.22
Data Centre #4,Co-located,High Voltage Import,2024-01-30T15:00:00+00:00,14.67
Data Centre #17,Co-located,High Voltage Import,2024-01-30T15:00:00+00:00,21.279999999999998
Data Centre #33,Co-located,High Voltage Import,2024-01-30T15:00:00+00:00,25.130000000000003
Data Centre #80,Co-located,Low Voltage Import,2024-01-30T15:00:00+00:00,16.63
Data Centre #72,Co-located,Low Voltage Import,2024-01-30T15:00:00+00:00,57.78
Data Centre #10,Co-located,High Voltage Import,2024-01-30T15:00:00+00:00,0.49
Data Centre #2,Co-located,Extra-High Voltage Import,2024-01-30T15:00:00+00:00,4.42
Data Centre #47,Co-located,High Voltage Import,2024-01-30T15:00:00+00:00,13.23
Data Centre #21,Co-located,High Voltage Import,2024-01-30T15:00:00+00:00,16.689999999999998
Data Centre #29,Co-located,High Voltage Import,2024-01-30T15:00:00+00:00,8.459999999999999
Data Centre #29,Co-located,High Voltage Import,2024-01-30T15:00:00+00:00,20.49
Data Centre #10,Co-located,High Voltage Import,2024-01-30T15:00:00+00:00,11.690000000000001
Data Centre #71,Co-located,Low Voltage Import,2024-01-30T15:00:00+00:00,30.53
Data Centre #24,Co-located,High Voltage Import,2024-01-30T15:00:00+00:00,18.790000000000003
Data Centre #49,Enterprise,High Voltage Import,2024-01-30T15:00:00+00:00,63.629999999999995
Data Centre #69,Co-located,High Voltage Import,2024-01-30T15:00:00+00:00,70.04
Data Centre #56,Co-located,High Voltage Import,2024-01-30T15:00:00+00:00,33.33
Data Centre #11,Co-located,High Voltage Import,2024-01-30T15:00:00+00:00,0.49
Data Centre #54,Co-located,High Voltage Import,2024-01-30T15:00:00+00:00,0.13999999999999999
Data Centre #11,Co-located,High Voltage Import,2024-01-30T15:00:00+00:00,29.799999999999997
